"customerID","gender","Partner","Dependents","tenure","PhoneService","PaperlessBilling","MonthlyCharges","TotalCharges","NEW_AVG_Charges","NEW_Increase","NEW_AVG_Service_Fee","Churn"
"6034-ZRYCV","0","1","0","72","0","1","54.2","3937.45","53.937671232877","0.99515998584643","10.84","1"
"9746-YKGXB","1","1","1","52","0","0","44.25","2276.1","42.945283018868","0.97051487048289","11.0625","0"
"3926-YZVVX","0","0","0","41","1","0","50.05","2029.05","48.310714285714","0.96524903667761","16.683333333333","0"
"6000-UKLWI","1","0","0","41","1","0","20.15","802.35","19.103571428571","0.94806806097129","10.075","0"
"2079-FBMZK","0","0","0","6","1","1","69.25","418.4","59.771428571429","0.8631253223311","34.625","1"
"6332-FBZRI","1","1","1","67","1","1","69.35","4653.25","68.430147058824","0.98673607871411","11.558333333333","0"
"2096-XOTMO","0","1","1","16","1","0","19.35","275.9","16.229411764706","0.83872929016568","9.675","0"
"3266-FTKHB","1","0","0","17","1","0","19.15","343.45","19.080555555556","0.99637365825355","9.575","0"
"8221-EQDGL","1","1","0","35","1","0","61","2130.45","59.179166666667","0.97015027322404","12.2","0"
"2346-LOCWC","0","1","1","58","1","0","20.5","1191.4","20.193220338983","0.98503513848698","10.25","0"
"6608-QQLVK","1","0","0","1","1","1","50.5","50.5","25.25","0.5","16.833333333333","1"
"0298-XACET","1","1","1","52","0","0","50.2","2554","48.188679245283","0.95993384950763","10.04","0"
"7560-QJAVJ","0","0","0","70","1","0","79.6","5589.45","78.724647887324","0.98900311416236","11.371428571429","0"
"2995-YWTCD","0","1","1","19","1","1","24.9","467.7","23.385","0.93915662650602","12.45","0"
"3551-HUAZH","1","0","0","1","1","1","74.4","74.4","37.2","0.5","37.2","1"
"9137-UIYPG","0","1","1","35","1","1","106.9","3756.45","104.34583333333","0.97610695353913","15.271428571429","0"
"2809-ZMYOQ","0","0","0","32","1","1","101.35","3334.9","101.05757575758","0.9971147090042","20.27","0"
"5084-OOVCJ","0","1","1","17","1","1","55.35","920.5","51.138888888889","0.92391849844424","13.8375","0"
"0254-WWRKD","0","1","1","67","1","0","50.55","3431.75","50.466911764706","0.9983563158201","16.85","0"
"7727-SHVZV","0","0","0","9","1","0","19.5","150.35","15.035","0.77102564102564","9.75","0"
"6302-JGYRJ","1","0","1","31","1","1","79.45","2587.7","80.865625","1.0178178099434","13.241666666667","1"
"5339-PXDVH","1","0","0","4","1","0","90.65","367.95","73.59","0.81180364037507","22.6625","0"
"2205-LPVGL","1","1","1","58","1","1","89.85","5125.75","86.877118644068","0.96691283966686","17.97","0"
"8782-NUUOL","1","0","0","60","1","0","79","4801.1","78.706557377049","0.99628553641834","11.285714285714","0"
"3685-YLCMQ","1","0","0","58","1","1","104.65","6219.6","105.41694915254","1.0073287066655","17.441666666667","1"
"7601-WFVZV","1","0","0","1","1","0","19.55","19.55","9.775","0.5","9.775","0"
"4609-KNNWG","0","1","1","27","1","0","19.9","550.1","19.646428571429","0.98725771715721","9.95","0"
"4868-AADLV","1","1","1","66","1","1","116.25","7862.25","117.34701492537","1.0094366875301","14.53125","0"
"9529-OFXHY","1","0","0","15","1","1","87.75","1242.2","77.6375","0.88475783475783","21.9375","0"
"8634-MPHTR","1","1","0","47","1","1","100.05","4871.05","101.48020833333","1.0142949358654","20.01","1"
"2669-QVCRG","0","0","0","41","1","1","81.3","3190.65","75.967857142857","0.93441398699701","27.1","0"
"2478-EEWWM","1","1","0","59","0","1","44.3","2666.75","44.445833333333","1.0032919488337","14.766666666667","0"
"9174-IHETN","0","0","1","50","1","0","70.35","3533.6","69.286274509804","0.98487952394888","35.175","0"
"2233-TXSIU","1","1","1","17","0","0","44.45","792.15","44.008333333333","0.99006374203225","11.1125","0"
"9644-UMGQA","1","1","1","6","1","1","49.15","295.65","42.235714285714","0.85932277285278","16.383333333333","0"
"3256-EZDBI","1","1","0","51","0","1","29.45","1459.35","28.064423076923","0.9529515476035","14.725","0"
"8761-NSOBC","1","0","0","44","1","0","100.55","4398.15","97.736666666667","0.97202055362175","16.758333333333","1"
"0419-YAAPX","1","1","0","49","1","1","85.3","4297.95","85.959","1.0077256740914","21.325","0"
"8413-VONUO","1","0","0","2","1","0","95.65","167.3","55.766666666667","0.58302840216066","19.13","1"
"0872-CASZJ","1","1","0","59","1","1","69.1","4096.9","68.281666666667","0.98815726000965","13.82","0"
"4726-DLWQN","1","0","0","50","1","1","70.35","3454.6","67.737254901961","0.96286076619703","14.07","0"
"8164-OCKUJ","0","1","1","59","1","0","20.6","1286","21.433333333333","1.0404530744337","10.3","0"
"3094-JOJAI","1","0","0","18","1","0","74.15","1387","73","0.98449089683075","37.075","0"
"9494-MRNYX","1","0","0","10","1","0","75.05","786.3","71.481818181818","0.95245593846527","37.525","0"
"2599-CZABP","1","1","0","14","1","0","44.6","641.25","42.75","0.9585201793722","22.3","0"
"7945-PRBVF","1","0","0","35","1","0","21.45","705.45","19.595833333333","0.91355866355866","10.725","0"
"4544-RXFMG","1","1","1","8","1","1","43.45","345.5","38.388888888889","0.88351873162","21.725","0"
"0859-YGKFW","1","1","1","18","1","0","20.05","345.9","18.205263157895","0.90799317495734","10.025","0"
"1150-FTQGN","0","1","1","60","1","0","94.15","5811.8","95.275409836066","1.0119533705371","18.83","0"
"9223-UCPVT","0","0","0","1","1","0","94.4","94.4","47.2","0.5","18.88","1"
"7196-LIWRH","0","0","0","6","1","0","19.55","124.45","17.778571428571","0.90938984289368","9.775","0"
"5448-VWNAM","0","0","1","19","1","1","75.9","1375.6","68.78","0.90619235836627","12.65","0"
"1177-XZBJL","1","1","1","53","1","0","64.15","3491.55","64.658333333333","1.0079241361393","12.83","0"
"3518-FSTWG","1","1","0","72","1","1","109.55","7920.7","108.50273972603","0.99044034437268","15.65","0"
"9330-VOFSZ","0","1","0","60","1","1","110.8","6640.7","108.86393442623","0.98252648399124","15.828571428571","0"
"4351-QLCSU","0","0","0","1","1","1","55","55","27.5","0.5","18.333333333333","1"
"0939-EREMR","0","0","1","13","1","0","53.45","718.1","51.292857142857","0.95964185487104","13.3625","0"
"9389-ACWBI","0","1","1","5","1","0","69.95","320.4","53.4","0.76340243030736","34.975","0"
"5419-JPRRN","1","0","0","1","1","1","101.45","101.45","50.725","0.5","20.29","1"
"3644-QXEHN","1","1","1","13","1","0","97","1334.45","95.317857142857","0.98265832106038","19.4","0"
"2911-IJORQ","1","0","0","37","1","1","90.6","3358.65","88.385526315789","0.97555768560474","11.325","0"
"5921-NGYRH","1","1","0","64","1","1","73.55","4764","73.292307692308","0.99649636563301","24.516666666667","0"
"2100-BDNSN","0","1","0","5","1","0","67.95","350.3","58.383333333333","0.85921020358106","13.59","1"
"5998-DZLYR","0","1","0","61","1","1","94.35","5703","91.983870967742","0.97492179086107","18.87","0"
"0488-GSLFR","0","0","0","1","1","1","69.5","69.5","34.75","0.5","34.75","1"
"9318-NKNFC","1","0","0","1","1","1","18.85","18.85","9.425","0.5","9.425","1"
"3985-HOYPM","1","0","0","26","1","0","19.4","525.55","19.464814814815","1.0033409698358","9.7","0"
"9728-FTTVZ","0","0","0","1","1","1","69.2","69.2","34.6","0.5","34.6","1"
"9548-LERKT","1","1","0","24","1","0","19.75","483.15","19.326","0.97853164556962","9.875","0"
"6576-FBXOJ","1","1","0","17","0","0","54.6","934.8","51.933333333333","0.95115995115995","10.92","0"
"4310-KEDTB","0","0","1","26","0","1","29.8","786.5","29.12962962963","0.97750434998757","14.9","0"
"7254-IQWOZ","1","0","0","1","1","1","69.65","69.65","34.825","0.5","34.825","1"
"2474-BRUCM","1","1","0","40","1","0","101.85","4086.3","99.665853658537","0.97855526419771","20.37","1"
"4062-HBMOS","1","0","0","52","1","1","103.05","5364.8","101.22264150943","0.98226726355589","17.175","0"
"0742-NXBGR","0","0","0","1","1","1","82.3","82.3","41.15","0.5","20.575","1"
"2676-ISHSF","1","0","0","1","1","0","20.3","20.3","10.15","0.5","10.15","0"
"9236-NDUCW","0","0","0","21","0","0","35.1","770.4","35.018181818182","0.997668997669","11.7","0"
"4753-PADAS","0","1","0","67","1","1","105.7","6816.95","100.24926470588","0.94843202181535","17.616666666667","0"
"6103-QCKFX","0","1","1","44","1","0","56.25","2419.55","53.767777777778","0.95587160493827","14.0625","0"
"7781-EWARA","1","1","1","70","0","0","60.35","4138.7","58.291549295775","0.96589145477671","10.058333333333","0"
"6110-OHIHY","1","0","0","3","1","0","79.25","267.6","66.9","0.84416403785489","26.416666666667","1"
"7018-FPXHH","1","1","1","56","1","1","59.8","3457.45","60.65701754386","1.0143313970545","11.96","0"
"5889-LFOLL","0","0","0","13","1","1","84.6","1115.2","79.657142857143","0.94157379263762","28.2","1"
"5708-EVONK","0","1","1","58","1","1","93.4","5435.6","92.128813559322","0.98638986680216","18.68","1"
"8708-XPXHZ","0","1","1","42","1","1","94.2","4186.3","97.355813953488","1.0335012096973","23.55","1"
"0616-ATFGB","1","1","0","1","0","0","25.05","25.05","12.525","0.5","25.05","1"
"0572-ZJKLT","0","1","1","46","1","0","99.65","4630.2","98.514893617021","0.98860906790789","16.608333333333","0"
"5135-RDDQL","0","1","1","63","1","1","50.65","3221.25","50.33203125","0.99372223593287","16.883333333333","0"
"1353-LJWEM","1","0","0","11","1","1","60.9","688.5","57.375","0.94211822660099","12.18","0"
"1794-SWWKL","1","1","1","15","1","1","59.65","867.1","54.19375","0.90852891869237","14.9125","0"
"6166-YIPFO","1","1","0","72","0","1","64.7","4746.05","65.014383561644","1.0048590967797","9.2428571428571","0"
"7016-BPGEU","0","0","0","29","0","1","25.1","712.85","23.761666666667","0.94667994687915","25.1","1"
"6876-ADESB","1","0","1","1","1","0","48.95","48.95","24.475","0.5","16.316666666667","1"
"9332-GYWLO","0","1","1","6","1","0","54.85","355.1","50.728571428571","0.92486000781352","18.283333333333","0"
"1963-SVUCV","1","0","0","1","1","0","45.3","45.3","22.65","0.5","22.65","1"
"4184-VODJZ","1","1","1","63","1","1","91.35","5764.7","90.0734375","0.98602558839628","22.8375","0"
"0220-EBGCE","1","0","0","2","1","1","85.85","167.3","55.766666666667","0.64958260531936","21.4625","1"
"1092-WPIVQ","0","1","1","18","1","0","25.1","428.45","22.55","0.89840637450199","12.55","0"
"7233-IOQNP","0","1","0","43","0","0","34","1505.35","34.2125","1.00625","11.333333333333","0"
"2834-JKOOW","0","0","0","15","0","0","45.9","693.45","43.340625","0.94424019607843","9.18","0"
"2754-VDLTR","1","0","1","10","1","0","95.2","930.4","84.581818181818","0.88846447669977","23.8","1"
"2400-FEQME","1","1","1","55","1","0","20.5","1177.95","21.034821428571","1.0260888501742","10.25","0"
"3190-XFANI","1","0","1","49","1","1","100.6","5069.65","101.393","1.0078827037773","20.12","1"
"7551-DACSP","1","1","1","6","1","1","55.3","324.25","46.321428571429","0.83763885300956","13.825","1"
"4957-SREEC","1","1","1","70","1","0","20.35","1458.1","20.53661971831","1.0091705021282","10.175","0"
"7235-NXZCP","1","0","0","2","1","1","74.85","156.4","52.133333333333","0.69650411934981","37.425","1"
"0230-UBYPQ","1","1","0","63","0","0","36.1","2298.9","35.9203125","0.99502250692521","12.033333333333","0"
"4923-ADWXJ","0","0","0","25","1","1","65.8","1679.65","64.601923076923","0.98179214402619","13.16","0"
"1763-KUAAW","0","0","0","18","1","0","20.35","369.6","19.452631578947","0.95590327169275","10.175","0"
"1104-TNLZA","1","1","0","28","1","1","105.8","2998","103.37931034483","0.97712013558438","17.633333333333","0"
"5195-KPUNQ","0","0","0","53","1","1","96.75","5206.55","96.417592592593","0.99656426452292","16.125","0"
"0520-FDVVT","1","0","0","35","1","1","102.35","3626.1","100.725","0.98412310698583","17.058333333333","1"
"3439-GVUSX","1","0","0","1","0","0","24.4","24.4","12.2","0.5","24.4","0"
"1444-VVSGW","1","1","0","70","1","0","115.65","7968.85","112.23732394366","0.970491344087","14.45625","1"
"5712-PTIWW","1","0","0","2","1","1","79.85","152.45","50.816666666667","0.63640158630766","19.9625","1"
"5949-HGVJL","0","1","0","26","1","1","73.05","1959.5","72.574074074074","0.99348492914544","12.175","0"
"5203-XEHAX","0","0","0","34","1","0","64.35","2053.05","58.658571428571","0.91155511155511","12.87","0"
"1635-HDGFT","0","0","1","19","1","0","20.5","398.55","19.9275","0.97207317073171","10.25","0"
"3315-TOTBP","1","0","0","15","1","1","76","1130.85","70.678125","0.92997532894737","38","1"
"8050-XGRVL","0","1","1","62","1","0","54.75","3425.35","54.370634920635","0.99307095745452","13.6875","0"
"6661-HBGWL","0","0","0","42","1","1","104.75","4323.45","100.54534883721","0.95986013209746","17.458333333333","1"
"1518-VOWAV","0","0","0","9","1","1","74.65","703.55","70.355","0.94246483590087","12.441666666667","1"
"9828-QHFBK","1","0","0","24","1","1","51.15","1275.7","51.028","0.99761485826002","17.05","0"
"3908-MKIMJ","1","1","0","68","0","1","41.95","2965.75","42.981884057971","1.0245979513223","10.4875","0"
"5012-YSPJJ","1","1","1","31","1","0","54.35","1647","51.46875","0.94698712051518","13.5875","0"
"5909-ECHUI","0","0","0","1","1","1","56.25","56.25","28.125","0.5","18.75","1"
"1309-BXVOQ","1","1","0","21","1","1","106.1","2249.95","102.27045454545","0.96390626338788","17.683333333333","1"
"6728-VOIFY","0","1","0","63","1","1","96","6109.75","95.46484375","0.99442545572917","19.2","0"
"9317-WZPGV","0","0","0","2","1","1","79.75","159.4","53.133333333333","0.6662486938349","26.583333333333","1"
"4891-NLUBA","0","1","1","61","0","1","61.45","3751.15","60.502419354839","0.98457964775978","10.241666666667","0"
"2856-HYAPG","0","0","0","1","1","0","68.65","68.65","34.325","0.5","34.325","1"
"8969-PRHFK","1","0","0","18","1","0","19.65","411.25","21.644736842105","1.101513325298","9.825","0"
"0661-KQHNK","0","1","1","6","1","0","19","105.5","15.071428571429","0.79323308270677","9.5","0"
"8709-KRDVL","0","0","0","33","1","1","100","3320.6","97.664705882353","0.97664705882353","20","0"
"4488-PSYCG","1","0","0","16","1","0","20.25","327.45","19.261764705882","0.95119825708061","10.125","1"
"1427-VERSM","0","1","0","56","1","1","98.7","5669.5","99.464912280702","1.0077498711317","16.45","0"
"9801-NOSHQ","1","0","1","23","1","0","19.8","465.45","19.39375","0.97948232323232","9.9","0"
"6339-YPSAH","1","0","0","9","1","1","73.8","704.3","70.43","0.95433604336043","24.6","0"
"3621-CEOVK","0","1","0","14","1","1","100.2","1369.8","91.32","0.91137724550898","20.04","1"
"6906-ANDWJ","1","1","1","15","1","1","74.9","1107.25","69.203125","0.92394025367156","37.45","1"
"2159-TURXX","1","0","0","5","1","0","20.05","95.55","15.925","0.79426433915212","10.025","0"
"1548-FEHVL","1","1","0","61","1","1","106.2","6375.2","102.82580645161","0.96822793268939","17.7","0"
"3795-CAWEX","1","1","1","70","1","1","116.55","8152.3","114.82112676056","0.98516625277189","14.56875","0"
"6215-NQCPY","1","0","0","15","1","1","99.7","1566.75","97.921875","0.98216524573721","19.94","0"
"5647-URDKA","1","1","1","8","1","0","19.7","130.25","14.472222222222","0.73463056965595","9.85","0"
"2229-DPMBI","0","1","1","8","1","0","19.5","162.15","18.016666666667","0.92393162393162","9.75","0"
"9626-WEQRM","0","0","0","4","0","1","29.15","110.05","22.01","0.75506003430532","14.575","0"
"2188-SXWVT","0","0","0","34","1","0","55","1885.15","53.861428571429","0.9792987012987","13.75","0"
"6258-PVZWJ","1","1","0","68","1","1","90.8","6302.85","91.345652173913","1.0060093851753","11.35","0"
"1094-BKOSX","0","1","1","45","0","0","51","2264.5","49.228260869565","0.9652600170503","10.2","0"
"6969-MVBAI","0","0","0","9","1","1","90.1","816.8","81.68","0.90654827968923","22.525","0"
"2978-XXSOG","0","0","0","22","1","1","59.05","1253.5","54.5","0.9229466553768","14.7625","0"
"2342-CKIAO","0","0","0","2","1","0","20.3","41.2","13.733333333333","0.67651888341544","10.15","0"
"6953-PBDIN","1","1","0","70","1","0","72.95","5265.55","74.162676056338","1.016623386653","12.158333333333","0"
"3898-BSJYF","0","0","1","10","1","0","73.55","693.3","63.027272727273","0.85693096841975","12.258333333333","0"
"3938-YFPXD","1","0","0","72","1","0","84.3","5997.1","82.152054794521","0.97452022294805","12.042857142857","0"
"7696-AMHOD","0","1","1","49","1","0","78","3824.2","76.484","0.9805641025641","13","0"
"2453-SAFNS","0","0","0","54","1","0","72.1","3886.05","70.655454545455","0.97996469549868","14.42","0"
"9558-IHEZX","0","0","0","71","1","1","106.75","7283.25","101.15625","0.94759953161593","15.25","0"
"9617-UDPEU","0","0","0","22","1","1","19.25","412.55","17.936956521739","0.93178994918125","9.625","0"
"6340-DACFT","0","1","1","50","1","0","20.55","1070.25","20.985294117647","1.0211821955059","10.275","0"
"4955-VCWBI","0","1","1","43","1","0","20","817.95","18.589772727273","0.92948863636364","10","0"
"6813-GZQCG","0","1","1","45","1","1","24.65","1171.3","25.463043478261","1.0329835082459","12.325","0"
"7426-GSWPO","1","0","0","64","1","1","103.5","6548.65","100.74846153846","0.97341508732813","17.25","0"
"3389-KTRXV","0","1","1","23","1","0","23.85","625.65","26.06875","1.0930293501048","11.925","0"
"3118-UHVVQ","0","1","0","68","1","0","25.8","1911.5","27.702898550725","1.07375575778","12.9","0"
"1031-IIDEO","0","0","0","1","1","1","70.85","70.85","35.425","0.5","35.425","1"
"5832-XKAES","1","0","0","2","1","1","69.8","134.7","44.9","0.6432664756447","34.9","1"
"3205-MXZRA","1","0","0","26","1","0","59.45","1507","55.814814814815","0.93885306669159","14.8625","0"
"4701-AHWMW","1","1","0","55","0","1","54.55","2978.3","53.183928571429","0.97495744402252","10.91","1"
"8317-BVKSO","1","0","0","14","1","1","20.05","299.3","19.953333333333","0.995178719867","10.025","0"
"5702-KVQRD","1","1","0","71","1","1","82.55","5832.65","81.009027777778","0.98133286223837","11.792857142857","0"
"0083-PIVIK","1","0","0","64","1","0","81.25","5567.55","85.654615384615","1.0542106508876","11.607142857143","0"
"9210-IAHGH","0","0","0","7","1","1","70.75","450.8","56.35","0.79646643109541","14.15","1"
"6169-PGNCD","0","0","0","57","1","1","74.3","4166.35","71.833620689655","0.96680512368311","10.614285714286","0"
"0023-XUOPT","0","1","0","13","1","0","94.1","1215.6","86.828571428571","0.92272658266282","18.82","1"
"4592-IWTJI","0","1","1","3","0","0","29.7","91.7","22.925","0.77188552188552","14.85","1"
"4909-JOUPP","1","1","0","72","1","0","109.7","7898.45","108.19794520548","0.98630761354129","15.671428571429","0"
"4657-FWVFY","0","1","1","40","1","1","96.35","3915.4","95.49756097561","0.99115268267369","19.27","0"
"2257-BOVXD","1","1","0","14","1","1","66.6","979.5","65.3","0.98048048048048","16.65","0"
"7729-JTEEC","1","1","1","2","1","1","44.5","90.05","30.016666666667","0.67453183520599","22.25","0"
"7632-MNYOY","1","0","0","66","1","0","110.9","7432.05","110.92611940299","1.0002355221189","15.842857142857","1"
"6518-LGAOV","0","1","0","38","1","1","105","4026.4","103.24102564103","0.98324786324786","17.5","1"
"7242-QZLXF","1","0","1","1","0","1","25.3","25.3","12.65","0.5","25.3","1"
"4576-CSAJH","1","0","0","22","1","1","55.15","1193.05","51.871739130435","0.94055737317198","13.7875","1"
"1000-AJSLD","1","0","0","1","1","1","20.1","20.1","10.05","0.5","10.05","1"
"9696-RMYBA","1","0","0","5","1","1","80.1","398.55","66.425","0.8292759051186","26.7","0"
"8690-UPCZI","1","1","1","29","1","0","69.05","1958.45","65.281666666667","0.94542601979242","13.81","0"
"1062-LHZOD","1","1","1","1","1","1","69.9","69.9","34.95","0.5","34.95","1"
"9770-LXDBK","0","0","0","3","1","0","20.4","63.15","15.7875","0.77389705882353","10.2","0"
"4086-WITJG","1","1","1","71","1","0","19.7","1301.1","18.070833333333","0.91730118443316","9.85","0"
"8344-WFMFH","1","0","1","9","1","1","50.1","484.05","48.405","0.96616766467066","16.7","0"
"9600-NAXZN","1","0","0","43","1","1","101.4","4528","102.90909090909","1.0148825533441","20.28","1"
"8822-KNBHV","0","0","0","48","1","1","83.45","3887.85","79.34387755102","0.95079541702841","11.921428571429","0"
"8404-FYDIB","1","0","0","26","1","1","86.65","2208.75","81.805555555556","0.94409181252805","21.6625","0"
"2791-SFVEW","0","0","0","9","1","0","20.15","238.15","23.815","1.1818858560794","10.075","0"
"6457-USBER","1","0","0","1","1","1","80.8","80.8","40.4","0.5","26.933333333333","1"
"6762-NSODU","0","1","1","46","1","0","19.4","958.15","20.386170212766","1.050833516122","9.7","0"
"4662-EKDPQ","1","0","0","2","1","0","62.05","118.3","39.433333333333","0.6355089981198","20.683333333333","1"
"9248-OJYKK","1","0","0","1","1","1","76.45","76.45","38.225","0.5","38.225","1"
"9888-ZCUMM","1","1","1","64","0","1","60.05","3845.45","59.160769230769","0.98519182732338","10.008333333333","0"
"3398-FSHON","0","0","0","12","1","1","91.3","1094.5","84.192307692308","0.92215013901761","22.825","1"
"3319-DWOEP","1","1","0","6","1","1","95.75","573.75","81.964285714286","0.85602387168967","19.15","1"
"1074-WVEVG","0","1","0","59","1","0","20.35","1267","21.116666666667","1.037674037674","10.175","0"
"9979-RGMZT","0","0","0","7","1","1","94.05","633.45","79.18125","0.84190590111643","18.81","0"
"6437-UDQJM","0","1","0","72","1","1","84.1","6129.65","83.967808219178","0.99842815956217","12.014285714286","0"
"1226-IENZN","1","0","0","16","1","1","78.75","1218.25","71.661764705882","0.90999066293184","26.25","0"
"2108-GLPQB","1","1","0","25","1","0","55.55","1405.3","54.05","0.97299729972997","18.516666666667","0"
"9259-PACGQ","0","1","0","34","1","0","62.65","2274.9","64.997142857143","1.0374643712233","12.53","1"
"4415-IJZTP","0","0","0","1","1","1","74.5","74.5","37.25","0.5","37.25","1"
"1465-VINDH","0","1","1","10","1","1","102.1","1068.85","97.168181818182","0.95169619802333","17.016666666667","1"
"5474-LAMUQ","1","1","0","24","1","0","20.1","533.9","21.356","1.0624875621891","10.05","0"
"3468-DRVQJ","0","1","1","10","1","0","70.3","676.15","61.468181818182","0.8743695848959","14.06","0"
"1122-YJBCS","1","1","0","69","1","1","53.65","3804.4","54.348571428571","1.0130209026761","13.4125","0"
"4990-ALDGW","1","0","0","57","1","0","20.75","1118.8","19.289655172414","0.92962193601994","10.375","0"
"4816-OKWNX","1","1","1","50","1","1","103.4","5236.4","102.67450980392","0.99298365380969","14.771428571429","0"
"3315-IKYZQ","1","1","1","28","0","0","50.8","1386.8","47.820689655172","0.94135215856639","10.16","0"
"2810-FTLEM","0","0","0","16","1","1","50.15","762.25","44.838235294118","0.89408245850683","16.716666666667","1"
"4747-LCAQL","1","0","0","25","1","1","79","1902","73.153846153846","0.92599805258033","11.285714285714","0"
"3411-WLRSQ","0","1","0","3","1","1","74.6","239.05","59.7625","0.80110589812332","24.866666666667","0"
"0898-XCGTF","1","1","0","61","1","1","96.5","5673.7","91.511290322581","0.94830352665887","24.125","0"
"8006-PYCSW","0","0","0","2","1","0","20.1","39.8","13.266666666667","0.66003316749585","10.05","0"
"8249-THVEC","1","1","1","51","1","0","19.4","997.75","19.1875","0.98904639175258","9.7","0"
"8722-PRFDV","0","1","1","71","1","0","77.55","5574.35","77.421527777778","0.99834336270506","12.925","0"
"2164-SOQXL","0","1","1","20","1","0","20.05","406.05","19.335714285714","0.96437477734236","10.025","0"
"4020-KIUDI","1","1","1","6","1","0","19.85","138.85","19.835714285714","0.99928031666067","9.925","0"
"5850-BDWCY","0","0","0","6","1","0","20.2","123.65","17.664285714286","0.87446958981612","10.1","0"
"2038-YSEZE","0","0","0","29","1","0","67.45","1801.1","60.036666666667","0.89009142574747","13.49","0"
"0827-ITJPH","1","0","0","36","1","1","18.55","689","18.621621621622","1.003861003861","9.275","0"
"8799-OXZMD","0","0","0","28","0","1","29.75","790.7","27.265517241379","0.91648797450014","14.875","0"
"1925-TIBLE","0","1","0","7","1","1","86.5","582.5","72.8125","0.84176300578035","28.833333333333","1"
"1705-GUHPV","0","0","0","63","1","0","24.2","1618.2","25.284375","1.0448088842975","12.1","0"
"4779-ZGICK","1","1","1","48","1","0","23.55","1173.35","23.945918367347","1.0168118202695","11.775","0"
"0048-PIHNL","0","1","0","49","1","0","20.45","900.9","18.018","0.88107579462103","10.225","0"
"0818-OCPZO","1","0","0","27","1","1","81.45","2122.05","75.7875","0.9304788213628","27.15","1"
"3967-KXAPS","1","1","0","72","1","0","92.3","6719.9","92.053424657534","0.997328544502","11.5375","0"
"1447-GIQMR","1","1","0","1","1","1","69.15","69.15","34.575","0.5","34.575","1"
"3704-IEAXF","0","1","1","72","0","0","53.65","3784","51.835616438356","0.96618110789107","10.73","0"
"6810-VCAEX","0","0","0","47","0","0","39.65","1798.65","37.471875","0.94506620428752","9.9125","0"
"0674-EYYZV","0","0","0","1","1","1","54.65","54.65","27.325","0.5","18.216666666667","0"
"4480-MBMLB","0","0","0","36","1","1","104.8","3886.45","105.03918918919","1.0022823395915","17.466666666667","0"
"1395-OFUWC","1","1","1","43","0","0","29.3","1224.05","27.819318181818","0.9494647843624","14.65","0"
"0822-QGCXA","0","1","0","27","1","0","83.85","2310.2","82.507142857143","0.98398500724082","11.978571428571","0"
"0872-NXJYS","0","0","0","9","1","1","79.55","723.4","72.34","0.90936517913262","26.516666666667","1"
"2832-KJCRD","0","0","0","38","1","1","103.65","3988.5","102.26923076923","0.98667854094772","17.275","0"
"3588-WSTTJ","0","0","0","35","1","1","99.05","3554.6","98.738888888889","0.99685904986258","19.81","0"
"4075-WKNIU","0","1","1","0","1","0","73.35","1397.475","1397.475","19.052147239264","12.225","0"
"5090-EMGTC","0","1","0","59","1","1","100.05","6034.85","100.58083333333","1.0053056804931","16.675","0"
"2346-CZYIL","1","0","0","27","1","0","20.35","531.6","18.985714285714","0.93295893295893","10.175","0"
"3798-EPWRR","0","0","0","2","1","0","43.95","85.1","28.366666666667","0.6454304133485","21.975","0"
"6258-NGCNG","1","0","0","7","1","0","23.5","173","21.625","0.92021276595745","11.75","0"
"4186-ZBUEW","0","0","0","36","1","1","70.7","2511.95","67.890540540541","0.96026224244046","14.14","0"
"5274-XHAKY","0","1","1","41","1","1","94.3","3893.6","92.704761904762","0.98308337120638","18.86","0"
"1442-BQPVU","0","0","0","13","0","0","29.15","357.15","25.510714285714","0.87515314873805","14.575","0"
"3978-YNKDD","1","0","1","19","1","0","20.85","467.5","23.375","1.121103117506","10.425","0"
"4940-KHCWD","0","1","0","60","0","0","37.7","2288.7","37.519672131148","0.99521676740444","9.425","0"
"9412-ARGBX","0","0","1","48","1","1","95.5","4627.85","94.445918367347","0.98896249599316","15.916666666667","1"
"1389-CXMLU","1","0","0","3","1","0","91.05","289.1","72.275","0.79379461834157","22.7625","1"
"9589-ABEPT","1","1","0","69","1","1","92.45","6460.55","92.293571428571","0.99830796569574","18.49","0"
"9388-ZEYVT","1","0","0","43","0","0","44.15","1931.3","43.893181818182","0.99418305363945","11.0375","0"
"0305-SQECB","0","0","1","11","0","1","36.05","402.6","33.55","0.93065187239945","12.016666666667","0"
"7605-SNLQG","0","1","0","45","1","1","50.25","2221.55","48.294565217391","0.96108587497296","16.75","0"
"4670-TABXH","1","1","0","72","1","1","109.75","7758.9","106.28630136986","0.96844010359784","15.678571428571","0"
"5561-NWEVX","0","1","0","2","1","0","79.2","172.85","57.616666666667","0.72748316498317","26.4","1"
"0064-SUDOG","0","1","1","12","1","0","20.3","224.5","17.269230769231","0.85070102311482","10.15","0"
"8561-NMTBD","0","1","1","67","1","1","112.35","7388.45","108.65367647059","0.96709992408178","16.05","0"
"5161-XEUVX","1","1","0","37","1","0","94.3","3460.95","91.077631578947","0.96582854272479","18.86","0"
"8292-FRFZQ","0","0","0","39","0","0","41.15","1700.9","42.5225","1.0333535844471","10.2875","0"
"8591-NXRCV","0","0","0","41","1","1","74.65","3090.65","73.586904761905","0.98575893853858","12.441666666667","0"
